;date;war articles;total articles;standardized
7121;01.07.2019;3.0;37;0.08108108108108109
7122;02.07.2019;0.0;40;0.0
7123;03.07.2019;3.0;30;0.1
7124;04.07.2019;1.0;31;0.03225806451612903
7125;05.07.2019;1.0;63;0.015873015873015872
7126;06.07.2019;1.0;23;0.043478260869565216
7127;07.07.2019;0.0;19;0.0
7128;08.07.2019;3.0;35;0.08571428571428572
7129;09.07.2019;2.0;31;0.06451612903225806
7130;10.07.2019;6.0;31;0.1935483870967742
7131;11.07.2019;1.0;33;0.030303030303030304
7132;12.07.2019;2.0;55;0.03636363636363636
7133;13.07.2019;0.0;20;0.0
7134;14.07.2019;1.0;21;0.047619047619047616
7135;15.07.2019;1.0;29;0.034482758620689655
7136;16.07.2019;2.0;47;0.0425531914893617
7137;17.07.2019;1.0;41;0.024390243902439025
7138;18.07.2019;2.0;38;0.05263157894736842
7139;19.07.2019;0.0;60;0.0
7140;20.07.2019;0.0;23;0.0
7141;21.07.2019;4.0;24;0.16666666666666666
7142;22.07.2019;4.0;30;0.13333333333333333
7143;23.07.2019;2.0;36;0.05555555555555555
7144;24.07.2019;1.0;38;0.02631578947368421
7145;25.07.2019;1.0;38;0.02631578947368421
7146;26.07.2019;2.0;60;0.03333333333333333
7147;27.07.2019;2.0;24;0.08333333333333333
7148;28.07.2019;1.0;25;0.04
7149;29.07.2019;5.0;24;0.20833333333333334
7150;30.07.2019;3.0;30;0.1
7151;31.07.2019;1.0;33;0.030303030303030304
7152;01.08.2019;1.0;29;0.034482758620689655
7153;02.08.2019;4.0;44;0.09090909090909091
7154;03.08.2019;0.0;16;0.0
7155;04.08.2019;3.0;17;0.17647058823529413
7156;05.08.2019;7.0;45;0.15555555555555556
7157;06.08.2019;1.0;32;0.03125
7158;07.08.2019;2.0;25;0.08
7159;08.08.2019;0.0;29;0.0
7160;09.08.2019;1.0;48;0.020833333333333332
7161;10.08.2019;1.0;20;0.05
7162;11.08.2019;0.0;17;0.0
7163;12.08.2019;0.0;26;0.0
7164;13.08.2019;2.0;26;0.07692307692307693
7165;14.08.2019;4.0;25;0.16
7166;15.08.2019;2.0;31;0.06451612903225806
7167;16.08.2019;1.0;50;0.02
7168;17.08.2019;2.0;21;0.09523809523809523
7169;18.08.2019;0.0;23;0.0
7170;19.08.2019;2.0;38;0.05263157894736842
7171;20.08.2019;3.0;42;0.07142857142857142
7172;21.08.2019;1.0;34;0.029411764705882353
7173;22.08.2019;1.0;42;0.023809523809523808
7174;23.08.2019;3.0;48;0.0625
7175;24.08.2019;1.0;22;0.045454545454545456
7176;25.08.2019;2.0;28;0.07142857142857142
7177;26.08.2019;0.0;31;0.0
7178;27.08.2019;0.0;26;0.0
7179;28.08.2019;1.0;34;0.029411764705882353
7180;29.08.2019;1.0;39;0.02564102564102564
7181;30.08.2019;0.0;53;0.0
7182;31.08.2019;0.0;22;0.0
7183;01.09.2019;1.0;41;0.024390243902439025
7184;02.09.2019;1.0;43;0.023255813953488372
7185;03.09.2019;0.0;33;0.0
7186;04.09.2019;0.0;51;0.0
7187;05.09.2019;1.0;37;0.02702702702702703
7188;06.09.2019;3.0;60;0.05
7189;07.09.2019;0.0;23;0.0
7190;08.09.2019;1.0;19;0.05263157894736842
7191;09.09.2019;1.0;32;0.03125
7192;10.09.2019;1.0;43;0.023255813953488372
7193;11.09.2019;2.0;33;0.06060606060606061
7194;12.09.2019;1.0;30;0.03333333333333333
7195;13.09.2019;1.0;55;0.01818181818181818
7196;14.09.2019;2.0;25;0.08
7197;15.09.2019;3.0;25;0.12
7198;16.09.2019;7.0;34;0.20588235294117646
7199;17.09.2019;3.0;28;0.10714285714285714
7200;18.09.2019;5.0;38;0.13157894736842105
7201;19.09.2019;3.0;41;0.07317073170731707
7202;20.09.2019;4.0;59;0.06779661016949153
7203;21.09.2019;1.0;22;0.045454545454545456
7204;22.09.2019;2.0;17;0.11764705882352941
7205;23.09.2019;2.0;26;0.07692307692307693
7206;24.09.2019;2.0;54;0.037037037037037035
7207;25.09.2019;0.0;35;0.0
7208;26.09.2019;3.0;44;0.06818181818181818
7209;27.09.2019;2.0;61;0.03278688524590164
7210;28.09.2019;1.0;18;0.05555555555555555
7211;29.09.2019;0.0;25;0.0
7212;30.09.2019;4.0;38;0.10526315789473684
7213;01.10.2019;1.0;42;0.023809523809523808
7214;02.10.2019;1.0;31;0.03225806451612903
7215;03.10.2019;0.0;26;0.0
7216;04.10.2019;2.0;57;0.03508771929824561
7217;05.10.2019;0.0;18;0.0
7218;06.10.2019;0.0;20;0.0
7219;07.10.2019;1.0;34;0.029411764705882353
7220;08.10.2019;0.0;39;0.0
7221;09.10.2019;5.0;36;0.1388888888888889
7222;10.10.2019;1.0;48;0.020833333333333332
7223;11.10.2019;1.0;59;0.01694915254237288
7224;12.10.2019;1.0;25;0.04
7225;13.10.2019;2.0;27;0.07407407407407407
7226;14.10.2019;2.0;40;0.05
7227;15.10.2019;3.0;36;0.08333333333333333
7228;16.10.2019;1.0;35;0.02857142857142857
7229;17.10.2019;0.0;48;0.0
7230;18.10.2019;2.0;63;0.031746031746031744
7231;19.10.2019;1.0;40;0.025
7232;20.10.2019;0.0;26;0.0
7233;21.10.2019;0.0;37;0.0
7234;22.10.2019;1.0;42;0.023809523809523808
7235;23.10.2019;0.0;36;0.0
7236;24.10.2019;0.0;36;0.0
7237;25.10.2019;3.0;59;0.05084745762711865
7238;26.10.2019;0.0;30;0.0
7239;27.10.2019;0.0;38;0.0
7240;28.10.2019;0.0;50;0.0
7241;29.10.2019;2.0;39;0.05128205128205128
7242;30.10.2019;0.0;33;0.0
7243;31.10.2019;3.0;40;0.075
7244;01.11.2019;1.0;59;0.01694915254237288
7245;02.11.2019;3.0;21;0.14285714285714285
7246;03.11.2019;0.0;18;0.0
7247;04.11.2019;0.0;37;0.0
7248;05.11.2019;2.0;33;0.06060606060606061
7249;06.11.2019;2.0;39;0.05128205128205128
7250;07.11.2019;2.0;50;0.04
7251;08.11.2019;1.0;64;0.015625
7252;09.11.2019;0.0;26;0.0
7253;10.11.2019;2.0;33;0.06060606060606061
7254;11.11.2019;1.0;38;0.02631578947368421
7255;12.11.2019;1.0;43;0.023255813953488372
7256;13.11.2019;1.0;26;0.038461538461538464
7257;14.11.2019;0.0;33;0.0
7258;15.11.2019;1.0;56;0.017857142857142856
7259;16.11.2019;2.0;24;0.08333333333333333
7260;17.11.2019;1.0;23;0.043478260869565216
7261;18.11.2019;0.0;37;0.0
7262;19.11.2019;1.0;33;0.030303030303030304
7263;20.11.2019;2.0;35;0.05714285714285714
7264;21.11.2019;0.0;42;0.0
7265;22.11.2019;1.0;69;0.014492753623188406
7266;23.11.2019;1.0;31;0.03225806451612903
7267;24.11.2019;0.0;26;0.0
7268;25.11.2019;2.0;37;0.05405405405405406
7269;26.11.2019;1.0;31;0.03225806451612903
7270;27.11.2019;2.0;31;0.06451612903225806
7271;28.11.2019;1.0;26;0.038461538461538464
7272;29.11.2019;3.0;63;0.047619047619047616
7273;30.11.2019;2.0;23;0.08695652173913043
7274;01.12.2019;1.0;29;0.034482758620689655
7275;02.12.2019;0.0;29;0.0
7276;03.12.2019;0.0;48;0.0
7277;04.12.2019;2.0;39;0.05128205128205128
7278;05.12.2019;0.0;35;0.0
7279;06.12.2019;3.0;67;0.04477611940298507
7280;07.12.2019;2.0;20;0.1
7281;08.12.2019;3.0;19;0.15789473684210525
7282;09.12.2019;1.0;23;0.043478260869565216
7283;10.12.2019;0.0;36;0.0
7284;11.12.2019;3.0;31;0.0967741935483871
7285;12.12.2019;3.0;41;0.07317073170731707
7286;13.12.2019;2.0;78;0.02564102564102564
7287;14.12.2019;0.0;22;0.0
7288;15.12.2019;0.0;12;0.0
7289;16.12.2019;0.0;31;0.0
7290;17.12.2019;1.0;25;0.04
7291;18.12.2019;0.0;29;0.0
7292;19.12.2019;0.0;38;0.0
7293;20.12.2019;1.0;59;0.01694915254237288
7294;21.12.2019;0.0;17;0.0
7295;22.12.2019;1.0;12;0.08333333333333333
7296;23.12.2019;2.0;24;0.08333333333333333
7297;24.12.2019;2.0;18;0.1111111111111111
7298;25.12.2019;3.0;21;0.14285714285714285
7299;26.12.2019;2.0;17;0.11764705882352941
7300;27.12.2019;3.0;41;0.07317073170731707
7301;28.12.2019;0.0;15;0.0
7302;29.12.2019;3.0;11;0.2727272727272727
7303;30.12.2019;1.0;25;0.04
7304;31.12.2019;3.0;24;0.125
7305;01.01.2020;1.0;14;0.07142857142857142
7306;02.01.2020;3.0;26;0.11538461538461539
7307;03.01.2020;12.0;56;0.21428571428571427
7308;04.01.2020;2.0;22;0.09090909090909091
7309;05.01.2020;5.0;22;0.22727272727272727
7310;06.01.2020;3.0;31;0.0967741935483871
7311;07.01.2020;5.0;36;0.1388888888888889
7312;08.01.2020;10.0;36;0.2777777777777778
7313;09.01.2020;3.0;25;0.12
7314;10.01.2020;5.0;37;0.13513513513513514
7315;11.01.2020;0.0;19;0.0
7316;12.01.2020;3.0;23;0.13043478260869565
7317;13.01.2020;4.0;22;0.18181818181818182
7318;14.01.2020;3.0;29;0.10344827586206896
7319;15.01.2020;4.0;30;0.13333333333333333
7320;16.01.2020;1.0;31;0.03225806451612903
7321;17.01.2020;3.0;48;0.0625
7322;18.01.2020;2.0;16;0.125
7323;19.01.2020;1.0;13;0.07692307692307693
7324;20.01.2020;0.0;29;0.0
7325;21.01.2020;0.0;28;0.0
7326;22.01.2020;1.0;23;0.043478260869565216
7327;23.01.2020;1.0;36;0.027777777777777776
7328;24.01.2020;2.0;51;0.0392156862745098
7329;25.01.2020;2.0;12;0.16666666666666666
7330;26.01.2020;0.0;12;0.0
7331;27.01.2020;0.0;23;0.0
7332;28.01.2020;2.0;32;0.0625
7333;29.01.2020;0.0;33;0.0
7334;30.01.2020;1.0;29;0.034482758620689655
7335;31.01.2020;0.0;48;0.0
7336;01.02.2020;1.0;19;0.05263157894736842
7337;02.02.2020;0.0;9;0.0
7338;03.02.2020;2.0;26;0.07692307692307693
7339;04.02.2020;1.0;36;0.027777777777777776
7340;05.02.2020;0.0;43;0.0
7341;06.02.2020;0.0;40;0.0
7342;07.02.2020;1.0;50;0.02
7343;08.02.2020;0.0;20;0.0
7344;09.02.2020;1.0;18;0.05555555555555555
7345;10.02.2020;0.0;32;0.0
7346;11.02.2020;1.0;33;0.030303030303030304
7347;12.02.2020;1.0;34;0.029411764705882353
7348;13.02.2020;1.0;31;0.03225806451612903
7349;14.02.2020;1.0;36;0.027777777777777776
7350;15.02.2020;0.0;23;0.0
7351;16.02.2020;0.0;19;0.0
7352;17.02.2020;2.0;22;0.09090909090909091
7353;18.02.2020;0.0;29;0.0
7354;19.02.2020;1.0;35;0.02857142857142857
7355;20.02.2020;0.0;33;0.0
7356;21.02.2020;2.0;42;0.047619047619047616
7357;22.02.2020;0.0;17;0.0
7358;23.02.2020;0.0;25;0.0
7359;24.02.2020;1.0;40;0.025
7360;25.02.2020;2.0;33;0.06060606060606061
7361;26.02.2020;0.0;26;0.0
7362;27.02.2020;2.0;34;0.058823529411764705
7363;28.02.2020;3.0;29;0.10344827586206896
7364;29.02.2020;1.0;21;0.047619047619047616
7365;01.03.2020;0.0;15;0.0
7366;02.03.2020;0.0;35;0.0
7367;03.03.2020;1.0;37;0.02702702702702703
7368;04.03.2020;3.0;45;0.06666666666666667
7369;05.03.2020;2.0;36;0.05555555555555555
7370;06.03.2020;1.0;42;0.023809523809523808
7371;07.03.2020;0.0;13;0.0
7372;08.03.2020;2.0;15;0.13333333333333333
7373;09.03.2020;0.0;26;0.0
7374;10.03.2020;1.0;29;0.034482758620689655
7375;11.03.2020;1.0;32;0.03125
7376;12.03.2020;0.0;39;0.0
7377;13.03.2020;3.0;54;0.05555555555555555
7378;14.03.2020;1.0;16;0.0625
7379;15.03.2020;0.0;21;0.0
7380;16.03.2020;2.0;37;0.05405405405405406
7381;17.03.2020;0.0;34;0.0
7382;18.03.2020;1.0;28;0.03571428571428571
7383;19.03.2020;0.0;24;0.0
7384;20.03.2020;1.0;32;0.03125
7385;21.03.2020;1.0;16;0.0625
7386;22.03.2020;0.0;15;0.0
7387;23.03.2020;3.0;24;0.125
7388;24.03.2020;0.0;26;0.0
7389;25.03.2020;1.0;28;0.03571428571428571
7390;26.03.2020;2.0;34;0.058823529411764705
7391;27.03.2020;0.0;39;0.0
7392;28.03.2020;1.0;24;0.041666666666666664
7393;29.03.2020;0.0;15;0.0
7394;30.03.2020;1.0;29;0.034482758620689655
7395;31.03.2020;0.0;15;0.0
7396;01.04.2020;0.0;26;0.0
7397;02.04.2020;0.0;26;0.0
7398;03.04.2020;0.0;47;0.0
7399;04.04.2020;2.0;18;0.1111111111111111
7400;05.04.2020;1.0;21;0.047619047619047616
7401;06.04.2020;0.0;25;0.0
7402;07.04.2020;2.0;34;0.058823529411764705
7403;08.04.2020;1.0;28;0.03571428571428571
7404;09.04.2020;3.0;35;0.08571428571428572
7405;10.04.2020;1.0;38;0.02631578947368421
7406;11.04.2020;0.0;19;0.0
7407;12.04.2020;0.0;21;0.0
7408;13.04.2020;0.0;13;0.0
7409;14.04.2020;0.0;24;0.0
7410;15.04.2020;0.0;27;0.0
7411;16.04.2020;2.0;33;0.06060606060606061
7412;17.04.2020;1.0;38;0.02631578947368421
7413;18.04.2020;0.0;25;0.0
7414;19.04.2020;0.0;20;0.0
7415;20.04.2020;0.0;19;0.0
7416;21.04.2020;0.0;27;0.0
7417;22.04.2020;2.0;34;0.058823529411764705
7418;23.04.2020;0.0;38;0.0
7419;24.04.2020;2.0;40;0.05
7420;25.04.2020;0.0;17;0.0
7421;26.04.2020;0.0;19;0.0
7422;27.04.2020;0.0;29;0.0
7423;28.04.2020;2.0;30;0.06666666666666667
7424;29.04.2020;1.0;30;0.03333333333333333
7425;30.04.2020;1.0;36;0.027777777777777776
7426;01.05.2020;2.0;29;0.06896551724137931
7427;02.05.2020;0.0;19;0.0
7428;03.05.2020;0.0;20;0.0
7429;04.05.2020;2.0;31;0.06451612903225806
7430;05.05.2020;3.0;31;0.0967741935483871
7431;06.05.2020;0.0;33;0.0
7432;07.05.2020;1.0;34;0.029411764705882353
7433;08.05.2020;4.0;45;0.08888888888888889
7434;09.05.2020;1.0;20;0.05
7435;10.05.2020;0.0;17;0.0
7436;11.05.2020;0.0;26;0.0
7437;12.05.2020;1.0;29;0.034482758620689655
7438;13.05.2020;1.0;32;0.03125
7439;14.05.2020;1.0;28;0.03571428571428571
7440;15.05.2020;3.0;47;0.06382978723404255
7441;16.05.2020;1.0;14;0.07142857142857142
7442;17.05.2020;0.0;17;0.0
7443;18.05.2020;0.0;31;0.0
7444;19.05.2020;1.0;30;0.03333333333333333
7445;20.05.2020;2.0;24;0.08333333333333333
7446;21.05.2020;0.0;16;0.0
7447;22.05.2020;1.0;41;0.024390243902439025
7448;23.05.2020;3.0;19;0.15789473684210525
7449;24.05.2020;1.0;16;0.0625
7450;25.05.2020;1.0;29;0.034482758620689655
7451;26.05.2020;1.0;21;0.047619047619047616
7452;27.05.2020;1.0;26;0.038461538461538464
7453;28.05.2020;2.0;34;0.058823529411764705
7454;29.05.2020;0.0;40;0.0
7455;30.05.2020;0.0;18;0.0
7456;31.05.2020;0.0;25;0.0
7457;01.06.2020;0.0;16;0.0
7458;02.06.2020;1.0;27;0.037037037037037035
7459;03.06.2020;0.0;31;0.0
7460;04.06.2020;1.0;27;0.037037037037037035
7461;05.06.2020;0.0;40;0.0
7462;06.06.2020;0.0;18;0.0
7463;07.06.2020;0.0;19;0.0
7464;08.06.2020;0.0;30;0.0
7465;09.06.2020;1.0;32;0.03125
7466;10.06.2020;0.0;31;0.0
7467;11.06.2020;2.0;31;0.06451612903225806
7468;12.06.2020;1.0;46;0.021739130434782608
7469;13.06.2020;1.0;15;0.06666666666666667
7470;14.06.2020;0.0;18;0.0
7471;15.06.2020;1.0;36;0.027777777777777776
7472;16.06.2020;2.0;31;0.06451612903225806
7473;17.06.2020;1.0;31;0.03225806451612903
7474;18.06.2020;0.0;41;0.0
7475;19.06.2020;0.0;47;0.0
7476;20.06.2020;0.0;24;0.0
7477;21.06.2020;0.0;18;0.0
7478;22.06.2020;2.0;27;0.07407407407407407
7479;23.06.2020;3.0;36;0.08333333333333333
7480;24.06.2020;2.0;28;0.07142857142857142
7481;25.06.2020;1.0;31;0.03225806451612903
7482;26.06.2020;1.0;43;0.023255813953488372
7483;27.06.2020;0.0;13;0.0
7484;28.06.2020;1.0;23;0.043478260869565216
7485;29.06.2020;1.0;34;0.029411764705882353
7486;30.06.2020;1.0;33;0.030303030303030304
7487;01.07.2020;0.0;29;0.0
7488;02.07.2020;0.0;30;0.0
7489;03.07.2020;0.0;45;0.0
7490;04.07.2020;0.0;18;0.0
7491;05.07.2020;1.0;19;0.05263157894736842
7492;06.07.2020;1.0;26;0.038461538461538464
7493;07.07.2020;1.0;31;0.03225806451612903
7494;08.07.2020;0.0;31;0.0
7495;09.07.2020;0.0;34;0.0
7496;10.07.2020;3.0;44;0.06818181818181818
7497;11.07.2020;1.0;20;0.05
7498;12.07.2020;0.0;13;0.0
7499;13.07.2020;2.0;27;0.07407407407407407
7500;14.07.2020;1.0;22;0.045454545454545456
7501;15.07.2020;0.0;27;0.0
7502;16.07.2020;1.0;25;0.04
7503;17.07.2020;0.0;44;0.0
7504;18.07.2020;1.0;19;0.05263157894736842
7505;19.07.2020;1.0;20;0.05
7506;20.07.2020;0.0;31;0.0
7507;21.07.2020;0.0;36;0.0
7508;22.07.2020;2.0;25;0.08
7509;23.07.2020;3.0;34;0.08823529411764706
7510;24.07.2020;2.0;39;0.05128205128205128
7511;25.07.2020;1.0;19;0.05263157894736842
7512;26.07.2020;1.0;27;0.037037037037037035
7513;27.07.2020;3.0;27;0.1111111111111111
7514;28.07.2020;1.0;35;0.02857142857142857
7515;29.07.2020;1.0;23;0.043478260869565216
7516;30.07.2020;3.0;32;0.09375
7517;31.07.2020;1.0;40;0.025
7518;01.08.2020;0.0;18;0.0
7519;02.08.2020;2.0;17;0.11764705882352941
7520;03.08.2020;2.0;29;0.06896551724137931
7521;04.08.2020;2.0;26;0.07692307692307693
7522;05.08.2020;2.0;27;0.07407407407407407
7523;06.08.2020;0.0;31;0.0
7524;07.08.2020;0.0;48;0.0
7525;08.08.2020;0.0;15;0.0
7526;09.08.2020;1.0;22;0.045454545454545456
7527;10.08.2020;1.0;33;0.030303030303030304
7528;11.08.2020;0.0;29;0.0
7529;12.08.2020;1.0;33;0.030303030303030304
7530;13.08.2020;0.0;40;0.0
7531;14.08.2020;0.0;31;0.0
7532;15.08.2020;3.0;25;0.12
7533;16.08.2020;1.0;19;0.05263157894736842
7534;17.08.2020;0.0;26;0.0
7535;18.08.2020;1.0;35;0.02857142857142857
7536;19.08.2020;2.0;30;0.06666666666666667
7537;20.08.2020;1.0;39;0.02564102564102564
7538;21.08.2020;2.0;47;0.0425531914893617
7539;22.08.2020;0.0;21;0.0
7540;23.08.2020;0.0;19;0.0
7541;24.08.2020;0.0;29;0.0
7542;25.08.2020;2.0;28;0.07142857142857142
7543;26.08.2020;2.0;40;0.05
7544;27.08.2020;2.0;28;0.07142857142857142
7545;28.08.2020;2.0;49;0.04081632653061224
7546;29.08.2020;1.0;28;0.03571428571428571
7547;30.08.2020;1.0;17;0.058823529411764705
7548;31.08.2020;1.0;36;0.027777777777777776
7549;01.09.2020;1.0;27;0.037037037037037035
7550;02.09.2020;0.0;41;0.0
7551;03.09.2020;1.0;35;0.02857142857142857
7552;04.09.2020;0.0;37;0.0
7553;05.09.2020;1.0;21;0.047619047619047616
7554;06.09.2020;0.0;16;0.0
7555;07.09.2020;1.0;31;0.03225806451612903
7556;08.09.2020;0.0;36;0.0
7557;09.09.2020;0.0;41;0.0
7558;10.09.2020;0.0;36;0.0
7559;11.09.2020;1.0;50;0.02
7560;12.09.2020;0.0;28;0.0
7561;13.09.2020;2.0;22;0.09090909090909091
7562;14.09.2020;1.0;41;0.024390243902439025
7563;15.09.2020;2.0;32;0.0625
7564;16.09.2020;0.0;33;0.0
7565;17.09.2020;1.0;31;0.03225806451612903
7566;18.09.2020;2.0;38;0.05263157894736842
7567;19.09.2020;0.0;30;0.0
7568;20.09.2020;0.0;15;0.0
7569;21.09.2020;3.0;32;0.09375
7570;22.09.2020;2.0;32;0.0625
7571;23.09.2020;2.0;37;0.05405405405405406
7572;24.09.2020;0.0;31;0.0
7573;25.09.2020;1.0;52;0.019230769230769232
7574;26.09.2020;3.0;24;0.125
7575;27.09.2020;2.0;28;0.07142857142857142
7576;28.09.2020;4.0;42;0.09523809523809523
7577;29.09.2020;3.0;37;0.08108108108108109
7578;30.09.2020;2.0;51;0.0392156862745098
7579;01.10.2020;2.0;47;0.0425531914893617
7580;02.10.2020;0.0;36;0.0
7581;03.10.2020;1.0;23;0.043478260869565216
7582;04.10.2020;0.0;23;0.0
7583;05.10.2020;2.0;33;0.06060606060606061
7584;06.10.2020;2.0;34;0.058823529411764705
7585;07.10.2020;2.0;36;0.05555555555555555
7586;08.10.2020;3.0;33;0.09090909090909091
7587;09.10.2020;0.0;59;0.0
7588;10.10.2020;3.0;26;0.11538461538461539
7589;11.10.2020;1.0;14;0.07142857142857142
7590;12.10.2020;1.0;32;0.03125
7591;13.10.2020;0.0;36;0.0
7592;14.10.2020;0.0;31;0.0
7593;15.10.2020;0.0;37;0.0
7594;16.10.2020;2.0;48;0.041666666666666664
7595;17.10.2020;3.0;24;0.125
7596;18.10.2020;1.0;15;0.06666666666666667
7597;19.10.2020;1.0;37;0.02702702702702703
7598;20.10.2020;1.0;30;0.03333333333333333
7599;21.10.2020;2.0;32;0.0625
7600;22.10.2020;1.0;46;0.021739130434782608
7601;23.10.2020;5.0;53;0.09433962264150944
7602;24.10.2020;0.0;24;0.0
7603;25.10.2020;0.0;28;0.0
7604;26.10.2020;1.0;33;0.030303030303030304
7605;27.10.2020;0.0;39;0.0
7606;28.10.2020;0.0;42;0.0
7607;29.10.2020;3.0;50;0.06
7608;30.10.2020;3.0;37;0.08108108108108109
7609;31.10.2020;1.0;24;0.041666666666666664
7610;01.11.2020;1.0;18;0.05555555555555555
7611;02.11.2020;1.0;42;0.023809523809523808
7612;03.11.2020;0.0;58;0.0
7613;04.11.2020;1.0;72;0.013888888888888888
7614;05.11.2020;3.0;49;0.061224489795918366
7615;06.11.2020;2.0;56;0.03571428571428571
7616;07.11.2020;0.0;40;0.0
7617;08.11.2020;1.0;33;0.030303030303030304
7618;09.11.2020;2.0;40;0.05
7619;10.11.2020;5.0;47;0.10638297872340426
7620;11.11.2020;2.0;42;0.047619047619047616
7621;12.11.2020;2.0;38;0.05263157894736842
7622;13.11.2020;0.0;48;0.0
7623;14.11.2020;2.0;30;0.06666666666666667
7624;15.11.2020;2.0;27;0.07407407407407407
7625;16.11.2020;0.0;26;0.0
7626;17.11.2020;3.0;37;0.08108108108108109
7627;18.11.2020;0.0;41;0.0
7628;19.11.2020;3.0;37;0.08108108108108109
7629;20.11.2020;3.0;42;0.07142857142857142
7630;21.11.2020;0.0;26;0.0
7631;22.11.2020;1.0;21;0.047619047619047616
7632;23.11.2020;1.0;36;0.027777777777777776
7633;24.11.2020;2.0;38;0.05263157894736842
7634;25.11.2020;2.0;38;0.05263157894736842
7635;26.11.2020;0.0;34;0.0
7636;27.11.2020;3.0;43;0.06976744186046512
7637;28.11.2020;2.0;29;0.06896551724137931
7638;29.11.2020;1.0;24;0.041666666666666664
7639;30.11.2020;1.0;33;0.030303030303030304
7640;01.12.2020;0.0;29;0.0
7641;02.12.2020;1.0;35;0.02857142857142857
7642;03.12.2020;2.0;39;0.05128205128205128
7643;04.12.2020;1.0;45;0.022222222222222223
7644;05.12.2020;0.0;24;0.0
7645;06.12.2020;0.0;20;0.0
7646;07.12.2020;0.0;36;0.0
7647;08.12.2020;1.0;34;0.029411764705882353
7648;09.12.2020;1.0;37;0.02702702702702703
7649;10.12.2020;0.0;36;0.0
7650;11.12.2020;2.0;42;0.047619047619047616
7651;12.12.2020;0.0;24;0.0
7652;13.12.2020;0.0;23;0.0
7653;14.12.2020;0.0;25;0.0
7654;15.12.2020;3.0;33;0.09090909090909091
7655;16.12.2020;0.0;24;0.0
7656;17.12.2020;0.0;37;0.0
7657;18.12.2020;1.0;41;0.024390243902439025
7658;19.12.2020;0.0;14;0.0
7659;20.12.2020;1.0;19;0.05263157894736842
7660;21.12.2020;2.0;33;0.06060606060606061
7661;22.12.2020;1.0;32;0.03125
7662;23.12.2020;1.0;36;0.027777777777777776
7663;24.12.2020;1.0;24;0.041666666666666664
7664;25.12.2020;2.0;16;0.125
7665;26.12.2020;0.0;16;0.0
7666;27.12.2020;0.0;15;0.0
7667;28.12.2020;3.0;26;0.11538461538461539
7668;29.12.2020;1.0;35;0.02857142857142857
7669;30.12.2020;0.0;28;0.0
7670;31.12.2020;1.0;40;0.025
7671;01.01.2021;0.0;18;0.0
7672;02.01.2021;0.0;12;0.0
7673;03.01.2021;0.0;20;0.0
7674;04.01.2021;2.0;28;0.07142857142857142
7675;05.01.2021;1.0;34;0.029411764705882353
7676;06.01.2021;2.0;44;0.045454545454545456
7677;07.01.2021;2.0;54;0.037037037037037035
7678;08.01.2021;4.0;49;0.08163265306122448
7679;09.01.2021;0.0;20;0.0
7680;10.01.2021;0.0;21;0.0
7681;11.01.2021;3.0;35;0.08571428571428572
7682;12.01.2021;1.0;39;0.02564102564102564
7683;13.01.2021;1.0;45;0.022222222222222223
7684;14.01.2021;0.0;41;0.0
7685;15.01.2021;1.0;46;0.021739130434782608
7686;16.01.2021;0.0;32;0.0
7687;17.01.2021;0.0;30;0.0
7688;18.01.2021;0.0;35;0.0
7689;19.01.2021;0.0;35;0.0
7690;20.01.2021;0.0;43;0.0
7691;21.01.2021;2.0;35;0.05714285714285714
7692;22.01.2021;0.0;56;0.0
7693;23.01.2021;0.0;25;0.0
7694;24.01.2021;1.0;20;0.05
7695;25.01.2021;1.0;44;0.022727272727272728
7696;26.01.2021;0.0;42;0.0
7697;27.01.2021;0.0;45;0.0
7698;28.01.2021;0.0;35;0.0
7699;29.01.2021;0.0;39;0.0
7700;30.01.2021;0.0;23;0.0
7701;31.01.2021;0.0;27;0.0
7702;01.02.2021;0.0;35;0.0
7703;02.02.2021;1.0;31;0.03225806451612903
7704;03.02.2021;0.0;28;0.0
7705;04.02.2021;1.0;29;0.034482758620689655
7706;05.02.2021;3.0;43;0.06976744186046512
7707;06.02.2021;2.0;26;0.07692307692307693
7708;07.02.2021;1.0;24;0.041666666666666664
7709;08.02.2021;2.0;25;0.08
7710;09.02.2021;1.0;35;0.02857142857142857
7711;10.02.2021;0.0;42;0.0
7712;11.02.2021;1.0;41;0.024390243902439025
7713;12.02.2021;0.0;47;0.0
7714;13.02.2021;1.0;26;0.038461538461538464
7715;14.02.2021;0.0;25;0.0
7716;15.02.2021;0.0;23;0.0
7717;16.02.2021;3.0;37;0.08108108108108109
7718;17.02.2021;0.0;34;0.0
7719;18.02.2021;2.0;29;0.06896551724137931
7720;19.02.2021;2.0;40;0.05
7721;20.02.2021;0.0;24;0.0
7722;21.02.2021;1.0;19;0.05263157894736842
7723;22.02.2021;2.0;40;0.05
7724;23.02.2021;0.0;36;0.0
7725;24.02.2021;4.0;34;0.11764705882352941
7726;25.02.2021;1.0;38;0.02631578947368421
7727;26.02.2021;0.0;42;0.0
7728;27.02.2021;1.0;29;0.034482758620689655
7729;28.02.2021;1.0;22;0.045454545454545456
7730;01.03.2021;1.0;34;0.029411764705882353
7731;02.03.2021;2.0;41;0.04878048780487805
7732;03.03.2021;3.0;45;0.06666666666666667
7733;04.03.2021;2.0;37;0.05405405405405406
7734;05.03.2021;2.0;43;0.046511627906976744
